date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:08:25	11412/11412	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:00%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/icons-new-03-300x120.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/icons-new-03-300x120.png	(from https://www.eurofert-egypt.com/products.html)
09:08:25	10833/10833	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:01%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/icons-new-04-300x120.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/icons-new-04-300x120.png	(from https://www.eurofert-egypt.com/products.html)
09:08:26	13661/13661	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:01%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/icons-new-05-300x120.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/icons-new-05-300x120.png	(from https://www.eurofert-egypt.com/products.html)
09:08:26	5831/5831	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Nov%202023%2016:44:55%20GMT	https://www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/display-gallery/style-display-gallery.css	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/display-gallery/style-display-gallery.css	(from https://www.eurofert-egypt.com/products.html)
09:08:26	70815/70815	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Nov%202023%2016:44:43%20GMT	https://www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/material-design-iconic-font.min.css	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/material-design-iconic-font.min.css	(from https://www.eurofert-egypt.com/products.html)
09:08:27	9670/9670	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Nov%202023%2016:44:55%20GMT	https://www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/display-gallery/magnific-popup.css	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/display-gallery/magnific-popup.css	(from https://www.eurofert-egypt.com/products.html)
09:08:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:26%20GMT	https://www.eurofert-egypt.com/products/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/products.html)
09:08:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:27%20GMT	https://www.eurofert-egypt.com/products/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	(from https://www.eurofert-egypt.com/products.html)
09:08:29	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:28%20GMT	https://www.eurofert-egypt.com/products/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	(from https://www.eurofert-egypt.com/products.html)
09:08:32	76205/76205	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:44%20GMT	https://www.eurofert-egypt.com/npk.html?p=1409	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/npk724e.html	(from https://www.eurofert-egypt.com/npk.html)
09:08:33	2225/2225	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:16%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_3	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_3.html	(from https://www.eurofert-egypt.com/npk.html)
09:08:35	2320/2320	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:16%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_3.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_3.xml	(from https://www.eurofert-egypt.com/npk.html)
09:08:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:35%20GMT	https://www.eurofert-egypt.com/products/npk/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/npk/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	(from https://www.eurofert-egypt.com/npk.html)
09:08:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:36%20GMT	https://www.eurofert-egypt.com/products/npk/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/npk/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	(from https://www.eurofert-egypt.com/npk.html)
09:08:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:37%20GMT	https://www.eurofert-egypt.com/products/npk/eufincludes/js/hoverIntent.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/npk/eufincludes/js/hoverIntent.min.js	(from https://www.eurofert-egypt.com/npk.html)
09:08:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:38%20GMT	https://www.eurofert-egypt.com/products/npk/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/npk/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	(from https://www.eurofert-egypt.com/npk.html)
09:08:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:08:39%20GMT	https://www.eurofert-egypt.com/products/npk/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/npk/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/npk.html)
09:08:44	71415/71415	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:53%20GMT	https://www.eurofert-egypt.com/chelates.html?p=1412	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/chelates83ef.html	(from https://www.eurofert-egypt.com/chelates.html)
09:08:45	2244/2244	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:17%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_4	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_4.html	(from https://www.eurofert-egypt.com/chelates.html)
09:08:48	2339/2339	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:17%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_4.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_4.xml	(from https://www.eurofert-egypt.com/chelates.html)
09:08:57	45538/45538	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:27%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/11/Mn-275x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/11/Mn-275x300.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:00	313215/313215	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:28%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/11/fe-939x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/11/fe-939x1024.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:01	45236/45236	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:26%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/11/fe-275x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/11/fe-275x300.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:01	43448/43448	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:55%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/combi-275x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/combi-275x300.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:02	47880/47880	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:30%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/11/ze-275x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/11/ze-275x300.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:03	346541/346541	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:34%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/11/ze-939x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/11/ze-939x1024.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:02%20GMT	https://www.eurofert-egypt.com/products/chelates/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/chelates/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/chelates.html)
09:09:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:02%20GMT	https://www.eurofert-egypt.com/products/chelates/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/chelates/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	(from https://www.eurofert-egypt.com/chelates.html)
09:09:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:02%20GMT	https://www.eurofert-egypt.com/products/chelates/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/chelates/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	(from https://www.eurofert-egypt.com/chelates.html)
09:09:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:02%20GMT	https://www.eurofert-egypt.com/products/chelates/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/chelates/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	(from https://www.eurofert-egypt.com/chelates.html)
09:09:04	72458/72458	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:42%20GMT	https://www.eurofert-egypt.com/foliar-fertilizers.html?p=1414	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/foliar-fertilizerse006.html	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:04	2294/2294	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:18%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_6	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_6.html	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:04	2389/2389	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:18%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_6.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_6.xml	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:06	36943/36943	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:33%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-0-3625-216x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-0-3625-216x300.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:06	248726/248726	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:36%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-0-3625-736x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-0-3625-736x1024.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:06	37843/37843	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:35%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-0-40-216x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-0-40-216x300.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:08	251101/251101	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:38%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-0-40-736x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-0-40-736x1024.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:08	242492/242492	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:34%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-0-36-736x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-0-36-736x1024.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:09	36370/36370	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:32%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-0-36-216x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-0-36-216x300.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:09	37457/37457	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:39%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/5-40-5-216x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/5-40-5-216x300.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:11	249426/249426	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:41%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/5-40-5-736x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/5-40-5-736x1024.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:11	245853/245853	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:41%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-33-44-736x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-33-44-736x1024.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:12	37111/37111	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:37%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/0-33-44-216x300.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/0-33-44-216x300.png	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:11%20GMT	https://www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:11%20GMT	https://www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:11%20GMT	https://www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:11%20GMT	https://www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/foliar-fertilizers/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	(from https://www.eurofert-egypt.com/foliar-fertilizers.html)
09:09:12	72471/72471	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:45%20GMT	https://www.eurofert-egypt.com/paste-range.html?p=1416	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/paste-range91e6.html	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:13	2259/2259	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:18%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_5	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_5.html	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:13	2354/2354	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:18%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_5.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_5.xml	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:14	32147/32147	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:49%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col20-20-20-150x150.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col20-20-20-150x150.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:15	322488/322488	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:46:31%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/11/Mn-939x1024.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/11/Mn-939x1024.png	(from https://www.eurofert-egypt.com/chelates.html)
09:09:16	589936/589936	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:53%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col20-20-20.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col20-20-20.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:17	31963/31963	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:44%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col15-50-20-150x150.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col15-50-20-150x150.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:17	577539/577539	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:50%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col15-50-20.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col15-50-20.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:17	31450/31450	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:42%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col10-50-20-150x150.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col10-50-20-150x150.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:18	32403/32403	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:51%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col5-50-30-150x150.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col5-50-30-150x150.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:17%20GMT	https://www.eurofert-egypt.com/products/paste-range/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/paste-range/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:18	575655/575655	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:57%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col5-50-30.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col5-50-30.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:17%20GMT	https://www.eurofert-egypt.com/products/paste-range/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/paste-range/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:17%20GMT	https://www.eurofert-egypt.com/products/paste-range/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/paste-range/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:18	571153/571153	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:48%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/09/col10-50-20.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/09/col10-50-20.png	(from https://www.eurofert-egypt.com/paste-range.html)
09:09:19	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:18%20GMT	https://www.eurofert-egypt.com/products/paste-range/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/paste-range/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	(from https://www.eurofert-egypt.com/paste-range.html)
